no,front_color,back_color,path,text_front
200400339,하양,,./image/200400339,마크45
200400340,파랑,,./image/200400340,마크1
200702260,하양,,./image/200702260,IHP
199304303,회색,하양,./image/199304303,ET200
198500649,분홍,,./image/198500649,LMQ
200612350,파랑,,./image/200612350,마크
200109139,분홍,,./image/200109139,MSD711
200410337,하양,,./image/200410337,414
200511262,하양,,./image/200511262,311
200511263,하양,,./image/200511263,312
200511266,하양,,./image/200511266,710
199504273,파랑,,./image/199504273,654
199806931,하양,,./image/199806931,M100
199604928,회색,,./image/199604928,521
197600036,빨강,보라,./image/197600036,CKD 500
200009061,하양,,./image/200009061,마크
200009062,분홍,,./image/200009062,MSD275
200009063,노랑,,./image/200009063,MSD117
200702749,하양,,./image/200702749,Pcx50
199201002,파랑,,./image/199201002,CLO
199601062,노랑,노랑,./image/199601062,JRP DIST50
199701265,하양,,./image/199701265,I∩I
199101033,노랑,,./image/199101033,J분할선LM
197900226,하양,,./image/197900226,마크
200702503,하양,,./image/200702503,L분할선G
200100664,하양,,./image/200100664,마크
197000053,하양,,./image/197000053,마크분할선AC
199101028,주황,,./image/199101028,TXD
200808273,분홍,,./image/200808273,VH16
197900575,하양,,./image/197900575,마크분할선SD분할선마크분할선SD
200702709,초록,노랑,./image/200702709,CSY MUC
200702734,주황,,./image/200702734,HM
197800143,노랑,,./image/197800143,마크FB
200001407,빨강,빨강,./image/200001407,훼모콘 JRP
200808247,빨강,,./image/200808247,RY
198100015,하양,,./image/198100015,BM
200100660,하양,,./image/200100660,GCT
198000170,하양,,./image/198000170,SAMIL분할선PB1
200702769,빨강,,./image/200702769,KN CH
198200184,파랑,하양,./image/198200184,FDC 200
200401221,하양,,./image/200401221,JT
200401222,파랑,하양,./image/200401222,FURA JRP
199101039,주황,,./image/199101039,JR분할선3
198900887,하양,,./image/198900887,JRD150
199101034,하양,,./image/199101034,J분할선O
199101035,하양,,./image/199101035,JM
199801158,연두,연두,./image/199801158,MUCORID JRP 200mg
199901117,초록,,./image/199901117,써큐메타
200511277,하양,하양,./image/200511277,1mg마크617
200109233,하양,,./image/200109233,마크121
200606210,하양,,./image/200606210,마크557
200802618,갈색,,./image/200802618,RP HH
200300867,초록,초록,./image/200300867,JRP DTF
200300878,초록,,./image/200300878,JRP200
200300879,하양,,./image/200300879,J-DUO
200308647,파랑,,./image/200308647,JRP분할선G10
199901118,주황,노랑,./image/199901118,GLUZIN JRP
200300886,노랑,,./image/200300886,JRPRRX
199101049,하양,,./image/199101049,DBS
199801165,하양,,./image/199801165,JRRX
200501155,연두,,./image/200501155,SLN
199701271,하양,,./image/199701271,JRP분할선G20
200101018,자주,노랑,./image/200101018,ALZA150 ALZA150
200101022,하양,,./image/200101022,J분할선10
200001426,초록,,./image/200001426,JRG
200001427,하양,,./image/200001427,JRP
200702521,분홍,,./image/200702521,C분할선V
199504249,하양,,./image/199504249,0.1
199504250,하양,,./image/199504250,0.2
200001430,하양,,./image/200001430,1
199201006,보라,하양,./image/199201006,CEFACLOR JRP 250mg
200501158,분홍,,./image/200501158,JR분할선D
199101060,하양,,./image/199101060,E10
199701269,하양,,./image/199701269,J분할선C
199601064,하양,,./image/199601064,JRPM
199801155,하양,,./image/199801155,J.R
200101023,하양,,./image/200101023,JRP분할선4
200200921,초록,,./image/200200921,콘티푸로스
199901116,빨강,빨강,./image/199901116,레디씬 Ladythin
200401219,"노랑, 투명",,./image/200401219,JRP
199704519,회색,,./image/199704519,500분할선mg
200702523,노랑,,./image/200702523,마크
200700012,초록,,./image/200700012,RPANL
199601059,노랑,하양,./image/199601059,PROMICIN JRP 75mg
198900886,주황,,./image/198900886,J.R
199601061,하양,하양,./image/199601061,코로민 COROMIN
200811020,하양,,./image/200811020,S분할선J
200702543,노랑,,./image/200702543,마크
200307996,노랑,,./image/200307996,APO분할선50
200410344,주황,,./image/200410344,IN1.25
200401199,하양,,./image/200401199,JRI
200401202,노랑,,./image/200401202,CRO
200210304,초록,노랑,./image/200210304,마크 PTG
199600386,하양,하양,./image/199600386,Raxitin Raxitin
200807363,분홍,,./image/200807363,A분할선G
200807364,주황,,./image/200807364,S분할선I
200702513,하양,,./image/200702513,TND
200501141,노랑,노랑,./image/200501141,NBT JRP
200501145,하양,,./image/200501145,JRFC
200607835,하양,,./image/200607835,JRP
200808309,하양,,./image/200808309,KIM
200803835,초록,,./image/200803835,PBKSTZ
200101016,분홍,,./image/200101016,J.R
199200869,하양,하양,./image/199200869,DTN 90
199200870,노랑,노랑,./image/199200870,DTN 180
199907155,하양,,./image/199907155,U200
199907156,하양,,./image/199907156,U 400
200401235,하양,,./image/200401235,JR분할선CRX
199806740,하양,,./image/199806740,T150
198000234,하양,,./image/198000234,INOPLIX
200300896,연두,,./image/200300896,멕스비오 F
200300898,파랑,,./image/200300898,JRP
200009264,"노랑, 투명",,./image/200009264,
200200076,하양,,./image/200200076,SP
199907231,하양,,./image/199907231,FT01
200702367,하양,,./image/200702367,PT
200703261,하양,,./image/200703261,GTZ
200210519,분홍,,./image/200210519,CALTRATE
200308356,하양,,./image/200308356,0.625
200802220,하양,,./image/200802220,AT
200802225,빨강,하양,./image/200802225,RY DPC
200510974,분홍,,./image/200510974,마크213
200702314,하양,,./image/200702314,SS
200511293,분홍,,./image/200511293,BL 01
200607838,갈색,,./image/200607838,JR CQM
200501099,하양,,./image/200501099,TG분할선HR
200705452,갈색,,./image/200705452,YMT
200702296,하양,,./image/200702296,마크
200511803,분홍,,./image/200511803,MATERNA
199806820,하양,,./image/199806820,
200702616,주황,,./image/200702616,마크
200808240,주황,연두,./image/200808240,ALPHA AZE
199907243,분홍,,./image/199907243,0.625/2.5
199907244,파랑,,./image/199907244,0.625/5
200804995,노랑,,./image/200804995,SZ15
200210513,하양,,./image/200210513,RAPAMUNE 1mg
199907249,노랑,,./image/199907249,1.25
200308353,분홍,분홍,./image/200308353,마크75
200308354,회색,분홍,./image/200308354,마크37.5
198800164,노랑,,./image/198800164,마크
200700636,파랑,,./image/200700636,ZMR
200009077,하양,,./image/200009077,H
200807360,노랑,노랑,./image/200807360,0.5mgHanmi
200401209,하양,,./image/200401209,S
200401211,하양,,./image/200401211,FMZ
200300903,갈색,,./image/200300903,RTN
200401233,하양,,./image/200401233,JR
200501148,하양,,./image/200501148,ND분할선5
200501150,"갈색, 투명",,./image/200501150,실마론
197100088,검정,빨강,./image/197100088,ASPENTAL JRP
200401242,주황,,./image/200401242,JRPFLT
199101038,연두,,./image/199101038,JRB
200500171,초록,초록,./image/200500171,MX 7.5mg
200807411,갈색,,./image/200807411,SJ
200300119,분홍,하양,./image/200300119,DPC KNS
199900121,하양,,./image/199900121,마크
198900123,하양,,./image/198900123,BM
198800247,연두,,./image/198800247,MAF
200300212,파랑,하양,./image/200300212,마크
200300213,노랑,,./image/200300213,CLM
200500314,초록,노랑,./image/200500314,MCX 15mg
200300215,하양,,./image/200300215,V분할선V
200300216,주황,,./image/200300216,Lp
199400179,하양,,./image/199400179,마크
199400171,분홍,,./image/199400171,DK
199400172,파랑,,./image/199400172,DKP
198900184,연두,,./image/198900184,마크
199300354,주황,,./image/199300354,Tr
199100118,하양,,./image/199100118,RMTL100
200500181,하양,,./image/200500181,FN
199600195,하양,,./image/199600195,마크
199600199,연두,연두,./image/199600199,DPC CS100
199600203,하양,,./image/199600203,마크
199700048,하양,,./image/199700048,SP
200308324,노랑,,./image/200308324,M분할선
200410512,하양,,./image/200410512,EK
200410513,하양,,./image/200410513,E분할선L
200410603,노랑,,./image/200410603,E100
200410505,분홍,,./image/200410505,F5
200511386,하양,,./image/200511386,R분할선2.5
199500155,주황,,./image/199500155,DPC
200410508,노랑,,./image/200410508,BIS5
200410509,파랑,하양,./image/200410509,FC50
200410511,하양,,./image/200410511,C4분할선
200511387,하양,,./image/200511387,C20
200109301,하양,,./image/200109301,BLL1
200700633,하양,,./image/200700633,TJGLN4
200700632,하양,,./image/200700632,TJGLN2
200410363,파랑,파랑,./image/200410363,BMS200mg3631
199701393,자주,,./image/199701393,MK NG1
199806918,하양,,./image/199806918,KP
200606351,초록,,./image/200606351,마크05
200606351,초록,,./image/200606351,마크05
200000020,파랑,,./image/200000020,S분할선P
200807367,분홍,,./image/200807367,DWP
200807387,하양,,./image/200807387,510
200807366,분홍,,./image/200807366,S분할선I
200702551,노랑,,./image/200702551,CP
199304443,청록,분홍,./image/199304443,BMS 303 BMS 303
200100244,갈색,,./image/200100244,VPE
198600123,하양,,./image/198600123,YUYU
200702263,하양,,./image/200702263,KMS L9
200702272,하양,,./image/200702272,MT
200702545,노랑,,./image/200702545,C
201110563,노랑,,./image/201110563,CΛF
197700192,하양,,./image/197700192,CH
200500454,하양,,./image/200500454,마크41
200101728,하양,하양,./image/200101728,CLV 10
200705325,하양,,./image/200705325,WJZ
200200388,하양,,./image/200200388,RM
199400447,노랑,,./image/199400447,TS
199900377,연두,,./image/199900377,마크 4
199200518,하양,,./image/199200518,AMC
199500386,노랑,,./image/199500386,PU6
200000613,하양,,./image/200000613,SP
200300324,하양,,./image/200300324,C
198200135,하양,하양,./image/198200135,UMC UMC
200410715,하양,,./image/200410715,Calteo
200410716,하양,,./image/200410716,Calteo
200100412,하양,,./image/200100412,마크분할선27
199800506,하양,,./image/199800506,마크21
200500500,주황,,./image/200500500,CF
199900124,파랑,,./image/199900124,마크
200300106,분홍,,./image/200300106,마크
200410502,연두,노랑,./image/200410502,F20
200410504,하양,,./image/200410504,R분할선5
200604084,하양,,./image/200604084,Y
200610765,하양,,./image/200610765,Z분할선Z
200607636,하양,,./image/200607636,N분할선N
200300217,연두,연두,./image/200300217,MCX 7.5mg
200704535,분홍,,./image/200704535,PEROCIA
198000147,하양,하양,./image/198000147,마크 NPC100
198600289,회색,하양,./image/198600289,LODINE200
200705282,노랑,,./image/200705282,마크N
200300298,초록,,./image/200300298,마크 REC
200000609,분홍,,./image/200000609,CLTS
199200514,하양,,./image/199200514,AMC
199200515,하양,,./image/199200515,ΛMC
199800553,하양,하양,./image/199800553,BFLS마크
201800184,연두,,./image/201800184,JDT
200308375,하양,,./image/200308375,CITE-D
198400182,하양,하양,./image/198400182,VENORON 300
198500226,주황,노랑,./image/198500226,마크 AFL
200400217,주황,하양,./image/200400217,SLS 0.2mg
200400219,노랑,,./image/200400219,CLM500
200500306,하양,,./image/200500306,FAC
200500308,노랑,,./image/200500308,2.5분할선R
200500309,하양,하양,./image/200500309,마크 PGT100
200500310,주황,주황,./image/200500310,마크 PGT400
200400127,하양,,./image/200400127,TPN
199200317,하양,,./image/199200317,LVT
200300208,하양,,./image/200300208,KTR·PAC
200511377,갈색,,./image/200511377,HHH
200511378,분홍,,./image/200511378,D분할선V
200511379,주황,,./image/200511379,DX분할선DX
200511380,노랑,,./image/200511380,D분할선O
200511382,노랑,,./image/200511382,LE
200511383,갈색,노랑,./image/200511383,마크XU20mg
200000242,하양,,./image/200000242,DK
198200050,주황,,./image/198200050,5
200612341,빨강,,./image/200612341,CNQ
200100125,주황,,./image/200100125,마크
200100286,하양,,./image/200100286,LV
200600055,하양,,./image/200600055,10R
200400124,초록,,./image/200400124,DK분할선DK
200400129,파랑,분홍,./image/200400129,DPC TINADERM
200100290,하양,,./image/200100290,RE
200702577,하양,,./image/200702577,NGP
200811404,분홍,,./image/200811404,마크분할선C16
200607680,분홍,,./image/200607680,마크
200410498,파랑,,./image/200410498,FI5
200300202,하양,,./image/200300202,PZ4
200300204,초록,,./image/200300204,GL GL
200300206,초록,노랑,./image/200300206,P EST
200300207,하양,,./image/200300207,ACF
200511384,갈색,주황,./image/200511384,XU 40mg
200511385,노랑,,./image/200511385,O
199400114,하양,,./image/199400114,B분할선M
198902514,노랑,,./image/198902514,DEBIS
200400315,하양,,./image/200400315,KJ
199704687,주황,,./image/199704687,CKD
199502668,하양,,./image/199502668,HL072
199200643,하양,,./image/199200643,S
199200644,연두,,./image/199200644,마크
200000930,분홍,,./image/200000930,마크
200200503,파랑,,./image/200200503,마크
198600367,청록,,./image/198600367,마크
200300441,하양,,./image/200300441,B
199100346,하양,,./image/199100346,KJ
200400548,초록,,./image/200400548,레버맥스
200400550,분홍,,./image/200400550,M분할선L
200000801,초록,갈색,./image/200000801,복합우루사
198500321,하양,,./image/198500321,D.W 500
200300459,하양,,./image/200300459,CCT
200000932,하양,,./image/200000932,C분할선D
200300461,주황,주황,./image/200300461,마크 CFX
200605374,갈색,,./image/200605374,YH VT
198600365,청록,,./image/198600365,마크
199800979,초록,"하양, 투명",./image/199800979,100 100
200500196,"갈색, 투명",,./image/200500196,SLB140
200500211,하양,,./image/200500211,마크
200600090,하양,,./image/200600090,마크
199900353,갈색,분홍,./image/199900353,H·A PRZ
199300486,하양,,./image/199300486,마크분할선15
200500473,하양,,./image/200500473,마크39
200512236,초록,,./image/200512236,ID
200605358,주황,,./image/200605358,마크
200605358,노랑,,./image/200605358,마크
200605358,분홍,,./image/200605358,마크
198600282,하양,하양,./image/198600282,마크 MCR
200400135,분홍,,./image/200400135,DPC
198600235,하양,,./image/198600235,ID·S
200001243,파랑,,./image/200001243,CVT20
200400138,노랑,,./image/200400138,DPC
200400143,초록,,./image/200400143,ATN
200500188,하양,,./image/200500188,PTM
200500409,하양,,./image/200500409,KJ
200500410,파랑,,./image/200500410,KJFINA
199800455,하양,,./image/199800455,KUKJE ΛR
199900342,하양,,./image/199900342,PROPAKJ
198200120,하양,,./image/198200120,TB1KJ
199700833,하양,,./image/199700833,마크
199000441,하양,,./image/199000441,Prandin
199600216,하양,,./image/199600216,M
198800316,하양,,./image/198800316,TB2KJ
200300262,파랑,하양,./image/200300262,FCZ 50
200300437,하양,,./image/200300437,마크
200400538,분홍,,./image/200400538,마크
